session_id,dataset_id,legacy_dataset_name,building,capture_date,raw_path,processed_path,oneformer_batch_id,quality_tier,label_status,split,published_dataset_version,checkpoint_usage,notes
session_2026-07-21_17-07-10,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-07-10/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-07-26,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-07-26/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-07-41,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-07-41/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-07-58,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-07-58/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-08-13,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-08-13/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-08-29,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-08-29/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-08-44,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-08-44/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-09-14,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-09-14/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-09-29,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-09-29/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-09-45,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-09-45/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-10-00,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-10-00/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-10-16,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-10-16/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-10-31,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-10-31/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-10-47,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-10-47/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-11-02,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-11-02/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-11-49,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-11-49/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-12-05,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-12-05/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-12-20,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-12-20/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-12-36,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-12-36/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-12-51,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-12-51/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-13-07,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-13-07/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-13-22,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-13-22/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-13-38,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-13-38/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-14-08,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-14-08/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-14-24,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-14-24/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-14-39,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-14-39/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-14-55,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-14-55/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-15-10,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-15-10/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-15-26,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-15-26/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-15-41,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-15-41/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-15-57,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-15-57/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-16-26,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-16-26/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-16-42,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-16-42/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-16-57,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-16-57/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-17-13,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-17-13/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-17-28,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-17-28/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-17-44,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-17-44/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-17-59,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-17-59/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-18-15,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-18-15/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-18-46,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-18-46/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-19-01,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-19-01/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-19-17,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-19-17/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-19-32,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-19-32/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-19-48,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-19-48/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-20-03,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-20-03/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
session_2026-07-21_17-20-19,ds_buildingunknown_2026-07-20,imu,unknown,2026-07-21,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_buildingunknown_2026-07-20/session_2026-07-21_17-20-19/,,,silver,raw,none,,,Uploaded from external drive D:\Data\imu on 2026-08-26. Building unknown; captured with IMU-enabled recorder (dca_realsense_recorder_imu.py). Resolve building in manifest per DATA_LAYOUT_PLAN sec 12.
